patch_id,status,model_b_max_prob,model_b_mean_prob,argmax_row,argmax_col,candidate_cell_count,passed_gate,threshold,candidate_threshold,invalid_values_before_cleaning,message
ab_coarse_000001,completed,0.00016324,0.00000039,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000002,completed,0.00000293,0.00000002,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000003,completed,0.00112414,0.00000627,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000004,completed,0.00029714,0.00000086,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000005,completed,0.00018934,0.00000043,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000006,completed,0.00018739,0.00000042,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000007,completed,0.00006472,0.00000018,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000008,completed,0.00004156,0.00000034,15,16,0,0,0.300000,0.300000,0,
ab_coarse_000009,completed,0.00042439,0.00000257,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000010,completed,0.00000234,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000011,completed,0.00000128,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000012,completed,0.00000139,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000013,completed,0.00000313,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000014,completed,0.00006550,0.00000019,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000015,completed,0.00018740,0.00000046,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000016,completed,0.90421754,0.00117984,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000017,completed,0.01331915,0.00002125,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000018,completed,0.00000113,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000019,completed,0.00000193,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000020,completed,0.00000763,0.00000003,14,16,0,0,0.300000,0.300000,0,
