patch_id,status,model_b_max_prob,model_b_mean_prob,argmax_row,argmax_col,candidate_cell_count,passed_gate,threshold,candidate_threshold,invalid_values_before_cleaning,message
ab_coarse_000001,completed,0.00011492,0.00000029,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000002,completed,0.00000260,0.00000001,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000003,completed,0.00115665,0.00000654,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000004,completed,0.00031740,0.00000075,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000005,completed,0.00028076,0.00000069,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000006,completed,0.00010587,0.00000025,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000007,completed,0.00006022,0.00000015,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000008,completed,0.00015586,0.00000075,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000009,completed,0.00017511,0.00000105,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000010,completed,0.00000181,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000011,completed,0.00000123,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000012,completed,0.00000108,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000013,completed,0.00000510,0.00000003,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000014,completed,0.00006485,0.00000026,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000015,completed,0.00014246,0.00000035,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000016,completed,0.55395615,0.00134815,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000017,completed,0.00012224,0.00000112,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000018,completed,0.00000385,0.00000003,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000019,completed,0.00000245,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000020,completed,0.00000646,0.00000002,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000021,completed,0.00000047,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000022,completed,0.00000064,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000023,completed,0.00000027,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000024,completed,0.00000070,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000025,completed,0.00000655,0.00000006,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000026,completed,0.01832585,0.00003718,16,18,0,0,0.300000,0.300000,0,
ab_coarse_000027,completed,0.34857678,0.00096425,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000028,completed,0.00000187,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000029,completed,0.00000019,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000030,completed,0.00000088,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000031,completed,0.00000232,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000032,completed,0.00000057,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000033,completed,0.00000045,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000034,completed,0.00000038,0.00000000,18,16,0,0,0.300000,0.300000,0,
ab_coarse_000035,completed,0.00000010,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000036,completed,0.00000054,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000037,completed,0.51175433,0.00097120,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000038,completed,0.11920437,0.00038956,16,13,0,0,0.300000,0.300000,0,
ab_coarse_000039,completed,0.00000673,0.00000003,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000040,completed,0.00000125,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000041,completed,0.00000133,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000042,completed,0.00000036,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000043,completed,0.00000036,0.00000000,14,18,0,0,0.300000,0.300000,0,
ab_coarse_000044,completed,0.00000036,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000045,completed,0.00000019,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000046,completed,0.00000024,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000047,completed,0.00000026,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000048,completed,0.00024922,0.00000057,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000049,completed,0.00541545,0.00000694,16,16,0,0,0.300000,0.300000,0,
ab_coarse_000050,completed,0.76014239,0.00143016,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000051,completed,0.48424080,0.00059372,16,16,1,1,0.300000,0.300000,0,
ab_coarse_000052,completed,0.00000259,0.00000002,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000053,completed,0.00000137,0.00000001,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000054,completed,0.00000022,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000055,completed,0.00000039,0.00000000,14,16,0,0,0.300000,0.300000,0,
ab_coarse_000056,completed,0.00000013,0.00000000,14,16,0,0,0.300000,0.300000,0,
